ac,eng,mass,distance,fuel,time
b37m,CFM56-5B4,67260,3878,10420,287
b37m,CFM56-5B4,67260,4403,11910,326
b37m,CFM56-5B4,67260,4929,13420,366
b37m,CFM56-5B4,68590,3352,9120,247
b37m,CFM56-5B4,68590,3878,10560,286
b37m,CFM56-5B4,68590,4403,12100,325
b37m,CFM56-5B4,68590,4929,13630,365
b37m,CFM56-5B4,69920,3878,10640,285
b37m,CFM56-5B4,69920,4403,12280,324
b37m,CFM56-5B4,69920,4929,13850,364
b37m,CFM56-5B4,71240,4403,12370,323
b37m,CFM56-5B4,71240,4929,13990,363
b37m,CFM56-5B4,72570,4929,14170,362
b37m,CFM56-5B5,54000,725,1900,60
b37m,CFM56-5B5,54000,1250,3220,98
b37m,CFM56-5B5,54000,1776,4520,136
b37m,CFM56-5B5,54000,2301,5810,175
b37m,CFM56-5B5,54000,2827,7080,213
b37m,CFM56-5B5,54000,3352,8340,251
b37m,CFM56-5B5,55330,1250,3250,98
b37m,CFM56-5B5,55330,1776,4580,136
b37m,CFM56-5B5,55330,2301,5880,174
b37m,CFM56-5B5,55330,2827,7170,212
b37m,CFM56-5B5,55330,3352,8460,251
b37m,CFM56-5B5,55330,3878,9710,290
b37m,CFM56-5B5,56650,1250,3290,98
b37m,CFM56-5B5,56650,1776,4630,136
b37m,CFM56-5B5,56650,2301,5960,174
b37m,CFM56-5B5,56650,2827,7270,212
b37m,CFM56-5B5,56650,3352,8560,251
b37m,CFM56-5B5,56650,3878,9830,291
b37m,CFM56-5B5,56650,4403,11070,330
b37m,CFM56-5B5,57980,1250,3330,97
b37m,CFM56-5B5,57980,1776,4680,136
b37m,CFM56-5B5,57980,2301,6030,174
b37m,CFM56-5B5,57980,2827,7370,213
b37m,CFM56-5B5,57980,3352,8670,251
b37m,CFM56-5B5,57980,3878,9950,291
b37m,CFM56-5B5,57980,4403,11210,330
b37m,CFM56-5B5,57980,4929,12550,369
b37m,CFM56-5B5,59310,1250,3370,98
b37m,CFM56-5B5,59310,1776,4740,135
b37m,CFM56-5B5,59310,2301,6110,174
b37m,CFM56-5B5,59310,2827,7480,213
b37m,CFM56-5B5,59310,3352,8790,251
b37m,CFM56-5B5,59310,3878,10070,291
b37m,CFM56-5B5,59310,4403,11390,330
b37m,CFM56-5B5,59310,4929,12760,369
b37m,CFM56-5B5,60630,1250,3400,97
b37m,CFM56-5B5,60630,1776,4800,135
b37m,CFM56-5B5,60630,2301,6180,173
b37m,CFM56-5B5,60630,2827,7580,212
b37m,CFM56-5B5,60630,3352,8890,250
b37m,CFM56-5B5,60630,3878,10200,290
b37m,CFM56-5B5,60630,4403,11590,330
b37m,CFM56-5B5,60630,4929,12990,369
b37m,CFM56-5B5,61960,1776,4850,135
b37m,CFM56-5B5,61960,2301,6260,172
b37m,CFM56-5B5,61960,2827,7670,211
b37m,CFM56-5B5,61960,3352,8990,250
b37m,CFM56-5B5,61960,3878,10340,290
b37m,CFM56-5B5,61960,4403,11790,329
b37m,CFM56-5B5,61960,4929,13220,368
b37m,CFM56-5B5,63280,1776,4900,135
b37m,CFM56-5B5,63280,2301,6340,173
b37m,CFM56-5B5,63280,2827,7750,211
b37m,CFM56-5B5,63280,3352,9090,249
b37m,CFM56-5B5,63280,3878,10490,289
b37m,CFM56-5B5,63280,4403,11990,328
b37m,CFM56-5B5,63280,4929,13470,368
b37m,CFM56-5B5,64610,1776,4960,135
b37m,CFM56-5B5,64610,2301,6420,172
b37m,CFM56-5B5,64610,2827,7810,210
b37m,CFM56-5B5,64610,3352,9180,249
b37m,CFM56-5B5,64610,3878,10660,288
b37m,CFM56-5B5,64610,4403,12180,327
b37m,CFM56-5B5,64610,4929,13740,367
b37m,CFM56-5B5,65940,2301,6500,172
b37m,CFM56-5B5,65940,2827,7880,210
b37m,CFM56-5B5,65940,3352,9250,248
b37m,CFM56-5B5,65940,3878,10810,288
b37m,CFM56-5B5,65940,4403,12400,327
b37m,CFM56-5B5,65940,4929,13930,366
b37m,CFM56-5B5,67260,2827,7950,209
b37m,CFM56-5B5,67260,3352,9340,248
b37m,CFM56-5B5,67260,3878,10910,287
b37m,CFM56-5B5,67260,4403,12630,326
b37m,CFM56-5B5,67260,4929,14100,365
b37m,CFM56-5B5,68590,3352,9450,247
b37m,CFM56-5B5,68590,3878,11070,286
b37m,CFM56-5B5,68590,4403,12730,325
b37m,CFM56-5B5,68590,4929,14290,365
b37m,CFM56-5B5,69920,3878,11240,287
b37m,CFM56-5B5,69920,4403,12940,325
b37m,CFM56-5B5,69920,4929,14470,364
b37m,CFM56-5B5,71240,4403,13140,326
b37m,CFM56-5B5,71240,4929,14650,364
b37m,CFM56-5B5,72570,4929,14840,364
b37m,CFM56-5B5,73890,4929,15030,363
b37m,CFM56-5B6,54000,1250,3520,97
b37m,CFM56-5B6,54000,1776,4940,135
b37m,CFM56-5B6,54000,2301,6350,173
b37m,CFM56-5B6,54000,2827,7740,211
b37m,CFM56-5B6,55330,725,2100,59
b37m,CFM56-5B6,55330,1250,3560,97
b37m,CFM56-5B6,55330,1776,5000,135
b37m,CFM56-5B6,55330,2301,6420,173
b37m,CFM56-5B6,55330,2827,7830,211
b37m,CFM56-5B6,55330,3352,9220,250
b37m,CFM56-5B6,56650,1250,3590,96
b37m,CFM56-5B6,56650,1776,5050,135
b37m,CFM56-5B6,56650,2301,6500,173
b37m,CFM56-5B6,56650,2827,7940,211
b37m,CFM56-5B6,56650,3352,9320,250
b37m,CFM56-5B6,56650,3878,10700,289
b37m,CFM56-5B6,57980,1250,3630,96
b37m,CFM56-5B6,57980,1776,5110,134
b37m,CFM56-5B6,57980,2301,6570,172
b37m,CFM56-5B6,57980,2827,8040,211
b37m,CFM56-5B6,57980,3352,9430,250
b37m,CFM56-5B6,57980,3878,10820,289
b37m,CFM56-5B6,57980,4403,12180,328
b37m,CFM56-5B6,59310,1250,3670,96
b37m,CFM56-5B6,59310,1776,5170,134
b37m,CFM56-5B6,59310,2301,6650,172
b37m,CFM56-5B6,59310,2827,8140,211
b37m,CFM56-5B6,59310,3352,9540,250
b37m,CFM56-5B6,59310,3878,10950,289
b37m,CFM56-5B6,59310,4403,12320,328
b37m,CFM56-5B6,59310,4929,13770,367
b37m,CFM56-5B6,60630,725,2180,57
