ac,eng,mass,distance,fuel,time
e170,CFM56-5-A1,33860,1594,2890,117
e170,CFM56-5-A1,33860,1873,3380,137
e170,CFM56-5-A1,33860,2152,3870,157
e170,CFM56-5-A1,33860,2431,4360,179
e170,CFM56-5-A1,33860,2710,4830,199
e170,CFM56-5A3,25370,478,850,39
e170,CFM56-5A3,25370,757,1310,59
e170,CFM56-5A3,25370,1036,1770,79
e170,CFM56-5A3,25370,1315,2230,99
e170,CFM56-5A3,25370,1594,2690,119
e170,CFM56-5A3,25370,1873,3140,139
e170,CFM56-5A3,25370,2152,3590,159
e170,CFM56-5A3,25370,2431,4040,180
e170,CFM56-5A3,25810,478,850,39
e170,CFM56-5A3,25810,757,1310,59
e170,CFM56-5A3,25810,1036,1780,79
e170,CFM56-5A3,25810,1315,2240,99
e170,CFM56-5A3,25810,1594,2700,119
e170,CFM56-5A3,25810,1873,3150,139
e170,CFM56-5A3,25810,2152,3610,159
e170,CFM56-5A3,25810,2431,4060,180
e170,CFM56-5A3,25810,2710,4500,201
e170,CFM56-5A3,26260,478,850,39
e170,CFM56-5A3,26260,757,1320,59
e170,CFM56-5A3,26260,1036,1780,79
e170,CFM56-5A3,26260,1315,2250,99
e170,CFM56-5A3,26260,1594,2710,119
e170,CFM56-5A3,26260,1873,3170,139
e170,CFM56-5A3,26260,2152,3620,159
e170,CFM56-5A3,26260,2431,4080,180
e170,CFM56-5A3,26260,2710,4520,201
e170,CFM56-5A3,26710,478,860,39
e170,CFM56-5A3,26710,757,1320,59
e170,CFM56-5A3,26710,1036,1790,79
e170,CFM56-5A3,26710,1315,2260,99
e170,CFM56-5A3,26710,1594,2720,119
e170,CFM56-5A3,26710,1873,3180,139
e170,CFM56-5A3,26710,2152,3640,159
e170,CFM56-5A3,26710,2431,4090,180
e170,CFM56-5A3,26710,2710,4540,201
e170,CFM56-5A3,27160,478,860,38
e170,CFM56-5A3,27160,757,1330,59
e170,CFM56-5A3,27160,1036,1800,79
e170,CFM56-5A3,27160,1315,2270,99
e170,CFM56-5A3,27160,1594,2730,119
e170,CFM56-5A3,27160,1873,3190,139
e170,CFM56-5A3,27160,2152,3650,159
e170,CFM56-5A3,27160,2431,4110,180
e170,CFM56-5A3,27160,2710,4560,201
e170,CFM56-5A3,27600,478,860,38
e170,CFM56-5A3,27600,757,1330,58
e170,CFM56-5A3,27600,1036,1810,79
e170,CFM56-5A3,27600,1315,2280,99
e170,CFM56-5A3,27600,1594,2740,119
e170,CFM56-5A3,27600,1873,3210,139
e170,CFM56-5A3,27600,2152,3670,159
e170,CFM56-5A3,27600,2431,4130,180
e170,CFM56-5A3,27600,2710,4580,201
e170,CFM56-5A3,28050,478,860,38
e170,CFM56-5A3,28050,757,1340,58
e170,CFM56-5A3,28050,1036,1810,79
e170,CFM56-5A3,28050,1315,2290,99
e170,CFM56-5A3,28050,1594,2760,119
e170,CFM56-5A3,28050,1873,3220,139
e170,CFM56-5A3,28050,2152,3690,159
e170,CFM56-5A3,28050,2431,4150,180
e170,CFM56-5A3,28050,2710,4600,201
e170,CFM56-5A3,28500,478,870,38
e170,CFM56-5A3,28500,757,1340,58
e170,CFM56-5A3,28500,1036,1820,78
e170,CFM56-5A3,28500,1315,2300,99
e170,CFM56-5A3,28500,1594,2770,119
e170,CFM56-5A3,28500,1873,3240,139
e170,CFM56-5A3,28500,2152,3700,159
e170,CFM56-5A3,28500,2431,4170,180
e170,CFM56-5A3,28500,2710,4620,201
e170,CFM56-5A3,28940,478,870,38
e170,CFM56-5A3,28940,757,1350,58
e170,CFM56-5A3,28940,1036,1830,78
e170,CFM56-5A3,28940,1315,2310,98
e170,CFM56-5A3,28940,1594,2780,119
e170,CFM56-5A3,28940,1873,3250,139
e170,CFM56-5A3,28940,2152,3720,159
e170,CFM56-5A3,28940,2431,4190,180
e170,CFM56-5A3,28940,2710,4650,201
e170,CFM56-5A3,29390,478,870,38
e170,CFM56-5A3,29390,757,1360,58
e170,CFM56-5A3,29390,1036,1840,78
e170,CFM56-5A3,29390,1315,2320,98
e170,CFM56-5A3,29390,1594,2790,119
e170,CFM56-5A3,29390,1873,3270,139
e170,CFM56-5A3,29390,2152,3740,159
e170,CFM56-5A3,29390,2431,4210,180
e170,CFM56-5A3,29390,2710,4670,201
e170,CFM56-5A3,29840,478,880,37
e170,CFM56-5A3,29840,757,1360,58
e170,CFM56-5A3,29840,1315,2330,98
e170,CFM56-5A3,29840,1594,2810,118
e170,CFM56-5A3,29840,1873,3280,139
e170,CFM56-5A3,29840,2152,3760,159
e170,CFM56-5A3,29840,2431,4230,180
e170,CFM56-5A3,29840,2710,4690,201
e170,CFM56-5A3,30280,478,880,37
e170,CFM56-5A3,30280,757,1370,58
e170,CFM56-5A3,30280,1036,1850,78
e170,CFM56-5A3,30280,1315,2340,98
e170,CFM56-5A3,30280,1594,2820,118
e170,CFM56-5A3,30280,1873,3300,139
e170,CFM56-5A3,30280,2152,3780,159
e170,CFM56-5A3,30280,2431,4250,180
e170,CFM56-5A3,30280,2710,4710,201
e170,CFM56-5A3,30730,478,880,37
e170,CFM56-5A3,30730,757,1370,58
e170,CFM56-5A3,30730,1036,1860,78
e170,CFM56-5A3,30730,1315,2350,98
e170,CFM56-5A3,30730,1594,2830,118
e170,CFM56-5A3,30730,1873,3320,139
e170,CFM56-5A3,30730,2152,3790,159
e170,CFM56-5A3,30730,2431,4270,180
e170,CFM56-5A3,30730,2710,4740,201
e170,CFM56-5A3,31180,478,880,37
e170,CFM56-5A3,31180,1036,1870,78
e170,CFM56-5A3,31180,1315,2360,98
e170,CFM56-5A3,31180,1594,2850,118
e170,CFM56-5A3,31180,1873,3330,139
e170,CFM56-5A3,31180,2152,3810,159
e170,CFM56-5A3,31180,2431,4290,180
e170,CFM56-5A3,31180,2710,4760,201
e170,CFM56-5A3,31620,478,890,37
