ac,eng,mass,distance,fuel
e195,CFM56-5B5,40190,2431,5180
e195,CFM56-5B5,40190,2710,5760
e195,CFM56-5B5,41030,1036,2280
e195,CFM56-5B5,41030,1315,2870
e195,CFM56-5B5,41030,1594,3460
e195,CFM56-5B5,41030,1873,4050
e195,CFM56-5B5,41030,2152,4640
e195,CFM56-5B5,41030,2431,5230
e195,CFM56-5B5,41030,2710,5820
e195,CFM56-5B5,41870,757,1690
e195,CFM56-5B5,41870,1315,2900
e195,CFM56-5B5,41870,1594,3500
e195,CFM56-5B5,41870,1873,4090
e195,CFM56-5B5,41870,2152,4690
e195,CFM56-5B5,41870,2431,5280
e195,CFM56-5B5,41870,2710,5880
e195,CFM56-5B5,42710,1036,2330
e195,CFM56-5B5,42710,1315,2930
e195,CFM56-5B5,42710,1594,3530
e195,CFM56-5B5,42710,1873,4130
e195,CFM56-5B5,42710,2152,4740
e195,CFM56-5B5,42710,2431,5340
e195,CFM56-5B5,42710,2710,5930
e195,CFM56-5B5,43550,757,1720
e195,CFM56-5B5,43550,1315,2960
e195,CFM56-5B5,43550,1594,3570
e195,CFM56-5B5,43550,1873,4180
e195,CFM56-5B5,43550,2152,4790
e195,CFM56-5B5,43550,2431,5400
e195,CFM56-5B5,43550,2710,5990
e195,CFM56-5B5,44390,1315,2980
e195,CFM56-5B5,44390,1594,3600
e195,CFM56-5B5,44390,1873,4220
e195,CFM56-5B5,44390,2152,4840
e195,CFM56-5B5,44390,2431,5470
e195,CFM56-5B5,44390,2710,6050
e195,CFM56-5B5,45230,1315,3020
e195,CFM56-5B5,45230,1594,3660
e195,CFM56-5B5,45230,1873,4280
e195,CFM56-5B5,45230,2152,4910
e195,CFM56-5B5,45230,2431,5520
e195,CFM56-5B5,45230,2710,6110
e195,CFM56-5B5,46080,1315,3050
e195,CFM56-5B5,46080,1594,3700
e195,CFM56-5B5,46080,1873,4330
e195,CFM56-5B5,46080,2152,4950
e195,CFM56-5B5,46080,2431,5570
e195,CFM56-5B5,46080,2710,6160
e195,CFM56-5B5,46920,1036,2440
e195,CFM56-5B5,46920,1594,3740
e195,CFM56-5B5,46920,1873,4370
e195,CFM56-5B5,46920,2152,5000
e195,CFM56-5B5,46920,2431,5620
e195,CFM56-5B5,46920,2710,6220
e195,CFM56-5B5,47760,1315,3120
e195,CFM56-5B5,47760,1594,3760
e195,CFM56-5B5,47760,1873,4400
e195,CFM56-5B5,47760,2152,5040
e195,CFM56-5B5,47760,2431,5670
e195,CFM56-5B5,47760,2710,6270
e195,CFM56-5B5,48600,1594,3790
e195,CFM56-5B5,48600,1873,4440
e195,CFM56-5B5,48600,2152,5070
e195,CFM56-5B5,48600,2431,5690
e195,CFM56-5B5,48600,2710,6320
e195,CFM56-5B5,49440,2152,5110
e195,CFM56-5B5,49440,2431,5730
e195,CFM56-5B5,49440,2710,6340
e195,CFM56-5B5,50280,2431,5760
e195,CFM56-5B5,50280,2710,6390
e195,CFM56-5B6,34300,200,510
e195,CFM56-5B6,34300,478,1150
e195,CFM56-5B6,34300,757,1770
e195,CFM56-5B6,34300,1036,2390
e195,CFM56-5B6,34300,1315,3010
e195,CFM56-5B6,34300,1594,3620
e195,CFM56-5B6,34300,1873,4230
e195,CFM56-5B6,34300,2152,4840
e195,CFM56-5B6,34300,2431,5440
e195,CFM56-5B6,35140,478,1160
e195,CFM56-5B6,35140,757,1780
e195,CFM56-5B6,35140,1036,2400
e195,CFM56-5B6,35140,1315,3030
e195,CFM56-5B6,35140,1594,3650
e195,CFM56-5B6,35140,1873,4260
e195,CFM56-5B6,35140,2152,4880
e195,CFM56-5B6,35140,2431,5480
e195,CFM56-5B6,35140,2710,6100
e195,CFM56-5B6,35980,478,1160
e195,CFM56-5B6,35980,757,1790
e195,CFM56-5B6,35980,1036,2420
e195,CFM56-5B6,35980,1315,3050
e195,CFM56-5B6,35980,1594,3670
e195,CFM56-5B6,35980,1873,4300
e195,CFM56-5B6,35980,2152,4910
e195,CFM56-5B6,35980,2431,5520
e195,CFM56-5B6,35980,2710,6150
e195,CFM56-5B6,36820,478,1170
e195,CFM56-5B6,36820,757,1810
e195,CFM56-5B6,36820,1036,2440
e195,CFM56-5B6,36820,1315,3070
e195,CFM56-5B6,36820,1594,3700
e195,CFM56-5B6,36820,1873,4330
e195,CFM56-5B6,36820,2152,4950
e195,CFM56-5B6,36820,2431,5570
e195,CFM56-5B6,36820,2710,6200
e195,CFM56-5B6,37660,478,1180
e195,CFM56-5B6,37660,757,1820
e195,CFM56-5B6,37660,1036,2460
e195,CFM56-5B6,37660,1315,3100
e195,CFM56-5B6,37660,1594,3730
e195,CFM56-5B6,37660,1873,4360
e195,CFM56-5B6,37660,2152,4990
e195,CFM56-5B6,37660,2431,5620
e195,CFM56-5B6,37660,2710,6240
e195,CFM56-5B6,38510,478,1180
e195,CFM56-5B6,38510,757,1830
e195,CFM56-5B6,38510,1036,2480
e195,CFM56-5B6,38510,1315,3120
e195,CFM56-5B6,38510,1594,3760
e195,CFM56-5B6,38510,1873,4400
e195,CFM56-5B6,38510,2152,5030
e195,CFM56-5B6,38510,2431,5670
e195,CFM56-5B6,38510,2710,6290
e195,CFM56-5B6,39350,478,1190
e195,CFM56-5B6,39350,757,1850
e195,CFM56-5B6,39350,1036,2500
e195,CFM56-5B6,39350,1315,3150
e195,CFM56-5B6,39350,1594,3790
e195,CFM56-5B6,39350,1873,4440
e195,CFM56-5B6,39350,2152,5080
e195,CFM56-5B6,39350,2431,5720
e195,CFM56-5B6,39350,2710,6340
e195,CFM56-5B6,40190,478,1200
e195,CFM56-5B6,40190,757,1860
e195,CFM56-5B6,40190,1036,2520
e195,CFM56-5B6,40190,1315,3170
e195,CFM56-5B6,40190,1594,3830
e195,CFM56-5B6,40190,1873,4480
e195,CFM56-5B6,40190,2152,5130
e195,CFM56-5B6,40190,2431,5780
e195,CFM56-5B6,40190,2710,6390
e195,CFM56-5B6,41030,478,1210
e195,CFM56-5B6,41030,757,1880
e195,CFM56-5B6,41030,1036,2540
e195,CFM56-5B6,41030,1315,3200
e195,CFM56-5B6,41030,1594,3860
e195,CFM56-5B6,41030,1873,4520
e195,CFM56-5B6,41030,2152,5180
e195,CFM56-5B6,41030,2431,5820
e195,CFM56-5B6,41030,2710,6440
e195,CFM56-5B6,41870,478,1220
e195,CFM56-5B6,41870,757,1890
e195,CFM56-5B6,41870,1036,2560
e195,CFM56-5B6,41870,1315,3230
e195,CFM56-5B6,41870,1594,3900
e195,CFM56-5B6,41870,1873,4570
e195,CFM56-5B6,41870,2152,5220
e195,CFM56-5B6,41870,2431,5870
e195,CFM56-5B6,41870,2710,6500
e195,CFM56-5B6,42710,478,1230
e195,CFM56-5B6,42710,757,1910
e195,CFM56-5B6,42710,1036,2590
e195,CFM56-5B6,42710,1315,3260
e195,CFM56-5B6,42710,1594,3940
e195,CFM56-5B6,42710,1873,4610
e195,CFM56-5B6,42710,2152,5270
e195,CFM56-5B6,42710,2431,5920
e195,CFM56-5B6,42710,2710,6550
e195,CFM56-5B6,43550,478,1240
e195,CFM56-5B6,43550,757,1930
e195,CFM56-5B6,43550,1036,2610
e195,CFM56-5B6,43550,1315,3300
e195,CFM56-5B6,43550,1594,3980
e195,CFM56-5B6,43550,1873,4650
e195,CFM56-5B6,43550,2152,5310
e195,CFM56-5B6,43550,2431,5970
e195,CFM56-5B6,43550,2710,6610
e195,CFM56-5B6,44390,478,1250
e195,CFM56-5B6,44390,757,1950
e195,CFM56-5B6,44390,1036,2640
e195,CFM56-5B6,44390,1315,3330
e195,CFM56-5B6,44390,1594,4010
e195,CFM56-5B6,44390,1873,4690
e195,CFM56-5B6,44390,2152,5360
e195,CFM56-5B6,44390,2431,6020
e195,CFM56-5B6,44390,2710,6670
e195,CFM56-5B6,45230,757,1960
e195,CFM56-5B6,45230,1315,3360
e195,CFM56-5B6,45230,1594,4050
e195,CFM56-5B6,45230,1873,4730
e195,CFM56-5B6,45230,2152,5400
e195,CFM56-5B6,45230,2431,6080
e195,CFM56-5B6,45230,2710,6730
e195,CFM56-5B6,46080,1036,2680
e195,CFM56-5B6,46080,1315,3380
e195,CFM56-5B6,46080,1594,4080
e195,CFM56-5B6,46080,1873,4780
e195,CFM56-5B6,46080,2152,5450
e195,CFM56-5B6,46080,2431,6130
e195,CFM56-5B6,46080,2710,6790
e195,CFM56-5B6,46920,1036,2700
e195,CFM56-5B6,46920,1315,3410
e195,CFM56-5B6,46920,1594,4110
e195,CFM56-5B6,46920,1873,4810
e195,CFM56-5B6,46920,2152,5500
e195,CFM56-5B6,46920,2431,6180
e195,CFM56-5B6,46920,2710,6850
e195,CFM56-5B6,47760,1315,3430
e195,CFM56-5B6,47760,1594,4140
e195,CFM56-5B6,47760,1873,4840
e195,CFM56-5B6,47760,2152,5540
e195,CFM56-5B6,47760,2431,6230
e195,CFM56-5B6,47760,2710,6900
e195,CFM56-5B6,48600,1594,4170
e195,CFM56-5B6,48600,1873,4880
e195,CFM56-5B6,48600,2152,5580
e195,CFM56-5B6,48600,2431,6260
e195,CFM56-5B6,48600,2710,6950
e195,CFM56-5B6,49440,1873,4910
e195,CFM56-5B6,49440,2152,5610
e195,CFM56-5B6,49440,2431,6300
e195,CFM56-5B6,49440,2710,6980
e195,CFM56-5B6,50280,2152,5650
e195,CFM56-5B6,50280,2431,6340
e195,CFM56-5B6,50280,2710,7020
e195,V2500-A1,34300,200,530
e195,V2500-A1,34300,478,1190
e195,V2500-A1,34300,757,1820
e195,V2500-A1,34300,1036,2460
e195,V2500-A1,34300,1315,3100
e195,V2500-A1,34300,1594,3730
e195,V2500-A1,34300,1873,4360
e195,V2500-A1,34300,2152,4980
e195,V2500-A1,34300,2431,5600
e195,V2500-A1,35140,200,530
e195,V2500-A1,35140,478,1190
e195,V2500-A1,35140,757,1840
e195,V2500-A1,35140,1036,2480
e195,V2500-A1,35140,1315,3120
e195,V2500-A1,35140,1594,3760
e195,V2500-A1,35140,1873,4390
e195,V2500-A1,35140,2152,5020
e195,V2500-A1,35140,2431,5640
e195,V2500-A1,35140,2710,6280
e195,V2500-A1,35980,200,540
e195,V2500-A1,35980,478,1200
e195,V2500-A1,35980,757,1850
e195,V2500-A1,35980,1036,2490
e195,V2500-A1,35980,1315,3140
e195,V2500-A1,35980,1594,3780
e195,V2500-A1,35980,1873,4420
e195,V2500-A1,35980,2152,5060
e195,V2500-A1,35980,2431,5680
e195,V2500-A1,35980,2710,6330
e195,V2500-A1,36820,200,540
e195,V2500-A1,36820,478,1210
e195,V2500-A1,36820,757,1860
e195,V2500-A1,36820,1036,2510
e195,V2500-A1,36820,1315,3160
e195,V2500-A1,36820,1594,3810
e195,V2500-A1,36820,1873,4460
e195,V2500-A1,36820,2152,5100
e195,V2500-A1,36820,2431,5730
e195,V2500-A1,36820,2710,6370
e195,V2500-A1,37660,200,540
e195,V2500-A1,37660,478,1210
e195,V2500-A1,37660,757,1870
e195,V2500-A1,37660,1036,2530
e195,V2500-A1,37660,1315,3190
e195,V2500-A1,37660,1594,3840
e195,V2500-A1,37660,1873,4490
e195,V2500-A1,37660,2152,5140
e195,V2500-A1,37660,2431,5780
e195,V2500-A1,37660,2710,6420
e195,V2500-A1,38510,200,540
e195,V2500-A1,38510,478,1220
e195,V2500-A1,38510,757,1890
e195,V2500-A1,38510,1036,2550
e195,V2500-A1,38510,1315,3210
e195,V2500-A1,38510,1594,3870
e195,V2500-A1,38510,1873,4530
e195,V2500-A1,38510,2152,5180
e195,V2500-A1,38510,2431,5830
e195,V2500-A1,38510,2710,6470
e195,V2500-A1,39350,478,1230
e195,V2500-A1,39350,757,1900
e195,V2500-A1,39350,1036,2570
e195,V2500-A1,39350,1315,3240
e195,V2500-A1,39350,1594,3900
e195,V2500-A1,39350,1873,4570
e195,V2500-A1,39350,2152,5230
e195,V2500-A1,39350,2431,5890
e195,V2500-A1,39350,2710,6520
e195,V2500-A1,40190,478,1240
e195,V2500-A1,40190,757,1920
e195,V2500-A1,40190,1036,2590
e195,V2500-A1,40190,1315,3270
e195,V2500-A1,40190,1594,3940
e195,V2500-A1,40190,1873,4610
e195,V2500-A1,40190,2152,5280
e195,V2500-A1,40190,2431,5940
e195,V2500-A1,40190,2710,6570
e195,V2500-A1,41030,478,1250
e195,V2500-A1,41030,757,1930
e195,V2500-A1,41030,1036,2620
e195,V2500-A1,41030,1315,3300
e195,V2500-A1,41030,1594,3980
e195,V2500-A1,41030,1873,4650
e195,V2500-A1,41030,2152,5330
e195,V2500-A1,41030,2431,5990
e195,V2500-A1,41030,2710,6620
e195,V2500-A1,41870,478,1260
e195,V2500-A1,41870,757,1950
e195,V2500-A1,41870,1036,2640
e195,V2500-A1,41870,1315,3330
e195,V2500-A1,41870,1594,4010
e195,V2500-A1,41870,1873,4700
e195,V2500-A1,41870,2152,5370
e195,V2500-A1,41870,2431,6040
e195,V2500-A1,41870,2710,6680
e195,V2500-A1,42710,478,1270
e195,V2500-A1,42710,757,1970
e195,V2500-A1,42710,1036,2660
e195,V2500-A1,42710,1315,3360
e195,V2500-A1,42710,1594,4060
e195,V2500-A1,42710,1873,4740
e195,V2500-A1,42710,2152,5410
e195,V2500-A1,42710,2431,6090
e195,V2500-A1,42710,2710,6730
e195,V2500-A1,43550,478,1280
e195,V2500-A1,43550,757,1990
e195,V2500-A1,43550,1036,2690
e195,V2500-A1,43550,1315,3390
e195,V2500-A1,43550,1594,4090
e195,V2500-A1,43550,1873,4780
e195,V2500-A1,43550,2152,5460
e195,V2500-A1,43550,2431,6140
e195,V2500-A1,43550,2710,6790
e195,V2500-A1,44390,478,1290
e195,V2500-A1,44390,757,2010
e195,V2500-A1,44390,1036,2720
e195,V2500-A1,44390,1315,3420
e195,V2500-A1,44390,1594,4120
e195,V2500-A1,44390,1873,4820
e195,V2500-A1,44390,2152,5510
e195,V2500-A1,44390,2431,6190
e195,V2500-A1,44390,2710,6850
e195,V2500-A1,45230,478,1300
e195,V2500-A1,45230,757,2020
e195,V2500-A1,45230,1036,2740
e195,V2500-A1,45230,1315,3450
e195,V2500-A1,45230,1594,4160
e195,V2500-A1,45230,1873,4860
e195,V2500-A1,45230,2152,5560
e195,V2500-A1,45230,2431,6250
e195,V2500-A1,45230,2710,6910
e195,V2500-A1,46080,478,1310
e195,V2500-A1,46080,757,2030
e195,V2500-A1,46080,1036,2760
e195,V2500-A1,46080,1315,3480
e195,V2500-A1,46080,1594,4200
e195,V2500-A1,46080,1873,4910
e195,V2500-A1,46080,2152,5600
e195,V2500-A1,46080,2431,6300
e195,V2500-A1,46080,2710,6970
e195,V2500-A1,46920,1036,2780
e195,V2500-A1,46920,1315,3500
e195,V2500-A1,46920,1594,4230
e195,V2500-A1,46920,1873,4940
e195,V2500-A1,46920,2152,5650
e195,V2500-A1,46920,2431,6350
e195,V2500-A1,46920,2710,7030
e195,V2500-A1,47760,1594,4260
e195,V2500-A1,47760,1873,4980
e195,V2500-A1,47760,2152,5690
e195,V2500-A1,47760,2431,6400
e195,V2500-A1,47760,2710,7090
e195,V2500-A1,48600,1594,4290
e195,V2500-A1,48600,1873,5010
e195,V2500-A1,48600,2152,5730
e195,V2500-A1,48600,2431,6450
e195,V2500-A1,48600,2710,7140
e195,V2500-A1,49440,1873,5050
e195,V2500-A1,49440,2152,5770
e195,V2500-A1,49440,2431,6470
e195,V2500-A1,49440,2710,7190
e195,V2500-A1,50280,2152,5810
e195,V2500-A1,50280,2431,6510
e195,V2500-A1,50280,2710,7220
e195,V2527-A5,34300,200,540
e195,V2527-A5,34300,478,1210
e195,V2527-A5,34300,757,1860
e195,V2527-A5,34300,1036,2510
e195,V2527-A5,34300,1315,3160
e195,V2527-A5,34300,1594,3800
e195,V2527-A5,34300,1873,4450
e195,V2527-A5,34300,2152,5080
e195,V2527-A5,34300,2431,5720
e195,V2527-A5,35140,200,540
e195,V2527-A5,35140,478,1210
e195,V2527-A5,35140,757,1870
e195,V2527-A5,35140,1036,2520
e195,V2527-A5,35140,1315,3180
e195,V2527-A5,35140,1594,3830
e195,V2527-A5,35140,1873,4480
e195,V2527-A5,35140,2152,5120
e195,V2527-A5,35140,2431,5760
e195,V2527-A5,35140,2710,6400
e195,V2527-A5,35980,200,540
e195,V2527-A5,35980,478,1220
e195,V2527-A5,35980,757,1880
e195,V2527-A5,35980,1036,2540
e195,V2527-A5,35980,1315,3200
e195,V2527-A5,35980,1594,3860
e195,V2527-A5,35980,1873,4510
e195,V2527-A5,35980,2152,5160
e195,V2527-A5,35980,2431,5810
e195,V2527-A5,35980,2710,6440
e195,V2527-A5,36820,200,540
e195,V2527-A5,36820,478,1230
e195,V2527-A5,36820,757,1900
e195,V2527-A5,36820,1036,2560
e195,V2527-A5,36820,1315,3220
e195,V2527-A5,36820,1594,3890
e195,V2527-A5,36820,1873,4550
e195,V2527-A5,36820,2152,5200
e195,V2527-A5,36820,2431,5860
e195,V2527-A5,36820,2710,6490
e195,V2527-A5,37660,200,550
e195,V2527-A5,37660,478,1240
e195,V2527-A5,37660,757,1910
e195,V2527-A5,37660,1036,2580
e195,V2527-A5,37660,1315,3250
e195,V2527-A5,37660,1594,3920
e195,V2527-A5,37660,1873,4580
e195,V2527-A5,37660,2152,5250
e195,V2527-A5,37660,2431,5900
e195,V2527-A5,37660,2710,6530
e195,V2527-A5,38510,200,550
e195,V2527-A5,38510,478,1250
e195,V2527-A5,38510,757,1930
e195,V2527-A5,38510,1036,2600
e195,V2527-A5,38510,1315,3280
e195,V2527-A5,38510,1594,3950
e195,V2527-A5,38510,1873,4620
e195,V2527-A5,38510,2152,5290
e195,V2527-A5,38510,2431,5940
e195,V2527-A5,38510,2710,6580
e195,V2527-A5,39350,478,1250
e195,V2527-A5,39350,757,1940
e195,V2527-A5,39350,1036,2630
e195,V2527-A5,39350,1315,3310
e195,V2527-A5,39350,1594,3990
e195,V2527-A5,39350,1873,4660
e195,V2527-A5,39350,2152,5330
e195,V2527-A5,39350,2431,5990
e195,V2527-A5,39350,2710,6630
e195,V2527-A5,40190,478,1260
e195,V2527-A5,40190,757,1960
e195,V2527-A5,40190,1036,2650
e195,V2527-A5,40190,1315,3340
e195,V2527-A5,40190,1594,4020
e195,V2527-A5,40190,1873,4700
e195,V2527-A5,40190,2152,5370
e195,V2527-A5,40190,2431,6030
e195,V2527-A5,40190,2710,6680
e195,V2527-A5,41030,478,1270
e195,V2527-A5,41030,757,1970
e195,V2527-A5,41030,1036,2670
e195,V2527-A5,41030,1315,3360
e195,V2527-A5,41030,1594,4050
e195,V2527-A5,41030,1873,4730
e195,V2527-A5,41030,2152,5410
e195,V2527-A5,41030,2431,6080
e195,V2527-A5,41030,2710,6730
e195,V2527-A5,41870,478,1280
e195,V2527-A5,41870,757,1990
e195,V2527-A5,41870,1036,2690
e195,V2527-A5,41870,1315,3390
e195,V2527-A5,41870,1594,4080
e195,V2527-A5,41870,1873,4770
e195,V2527-A5,41870,2152,5450
e195,V2527-A5,41870,2431,6130
e195,V2527-A5,41870,2710,6790
e195,V2527-A5,42710,478,1290
e195,V2527-A5,42710,757,2000
e195,V2527-A5,42710,1036,2710
e195,V2527-A5,42710,1315,3410
e195,V2527-A5,42710,1594,4110
e195,V2527-A5,42710,1873,4810
e195,V2527-A5,42710,2152,5490
e195,V2527-A5,42710,2431,6180
e195,V2527-A5,42710,2710,6840
e195,V2527-A5,43550,478,1300
e195,V2527-A5,43550,757,2010
e195,V2527-A5,43550,1036,2730
e195,V2527-A5,43550,1315,3440
e195,V2527-A5,43550,1594,4150
e195,V2527-A5,43550,1873,4850
e195,V2527-A5,43550,2152,5540
e195,V2527-A5,43550,2431,6230
e195,V2527-A5,43550,2710,6900
e195,V2527-A5,44390,478,1300
e195,V2527-A5,44390,757,2030
e195,V2527-A5,44390,1036,2750
e195,V2527-A5,44390,1315,3470
e195,V2527-A5,44390,1594,4180
e195,V2527-A5,44390,1873,4880
e195,V2527-A5,44390,2152,5580
e195,V2527-A5,44390,2431,6280
e195,V2527-A5,44390,2710,6960
e195,V2527-A5,45230,478,1310
e195,V2527-A5,45230,757,2040
e195,V2527-A5,45230,1315,3490
e195,V2527-A5,45230,1594,4220
e195,V2527-A5,45230,1873,4930
e195,V2527-A5,45230,2152,5630
e195,V2527-A5,45230,2431,6340
e195,V2527-A5,45230,2710,7020
e195,V2527-A5,46080,757,2060
e195,V2527-A5,46080,1036,2790
e195,V2527-A5,46080,1315,3520
e195,V2527-A5,46080,1594,4250
e195,V2527-A5,46080,1873,4970
e195,V2527-A5,46080,2152,5680
e195,V2527-A5,46080,2431,6390
e195,V2527-A5,46080,2710,7070
e195,V2527-A5,46920,757,2070
e195,V2527-A5,46920,1315,3540
e195,V2527-A5,46920,1594,4280
e195,V2527-A5,46920,1873,5000
e195,V2527-A5,46920,2152,5720
e195,V2527-A5,46920,2431,6440
e195,V2527-A5,46920,2710,7130
e195,V2527-A5,47760,1315,3570
e195,V2527-A5,47760,1594,4300
e195,V2527-A5,47760,1873,5040
e195,V2527-A5,47760,2152,5760
e195,V2527-A5,47760,2431,6480
e195,V2527-A5,47760,2710,7180
e195,V2527-A5,48600,1594,4330
e195,V2527-A5,48600,1873,5070
e195,V2527-A5,48600,2152,5800
e195,V2527-A5,48600,2431,6510
e195,V2527-A5,48600,2710,7230
e195,V2527-A5,49440,1873,5100
e195,V2527-A5,49440,2152,5830
e195,V2527-A5,49440,2431,6550
e195,V2527-A5,49440,2710,7260
e195,V2527-A5,50280,2152,5870
e195,V2527-A5,50280,2431,6580
e195,V2527-A5,50280,2710,7300
e195,V2527E-A5,34300,200,520
e195,V2527E-A5,34300,478,1170
e195,V2527E-A5,34300,757,1800
e195,V2527E-A5,34300,1036,2430
e195,V2527E-A5,34300,1315,3060
e195,V2527E-A5,34300,1594,3690
e195,V2527E-A5,34300,1873,4320
e195,V2527E-A5,34300,2152,4930
e195,V2527E-A5,34300,2431,5550
e195,V2527E-A5,35140,478,1180
e195,V2527E-A5,35140,757,1820
e195,V2527E-A5,35140,1036,2450
e195,V2527E-A5,35140,1315,3080
e195,V2527E-A5,35140,1594,3720
e195,V2527E-A5,35140,1873,4350
e195,V2527E-A5,35140,2152,4970
e195,V2527E-A5,35140,2431,5590
e195,V2527E-A5,35140,2710,6220
e195,V2527E-A5,35980,200,530
e195,V2527E-A5,35980,478,1180
e195,V2527E-A5,35980,757,1830
e195,V2527E-A5,35980,1036,2470
e195,V2527E-A5,35980,1315,3110
e195,V2527E-A5,35980,1594,3740
e195,V2527E-A5,35980,1873,4380
e195,V2527E-A5,35980,2152,5010
e195,V2527E-A5,35980,2431,5630
e195,V2527E-A5,35980,2710,6260
e195,V2527E-A5,36820,200,530
e195,V2527E-A5,36820,478,1190
e195,V2527E-A5,36820,757,1840
e195,V2527E-A5,36820,1036,2490
e195,V2527E-A5,36820,1315,3130
e195,V2527E-A5,36820,1594,3770
e195,V2527E-A5,36820,1873,4410
e195,V2527E-A5,36820,2152,5050
e195,V2527E-A5,36820,2431,5680
e195,V2527E-A5,36820,2710,6310
e195,V2527E-A5,37660,478,1200
e195,V2527E-A5,37660,757,1850
e195,V2527E-A5,37660,1036,2510
e195,V2527E-A5,37660,1315,3160
e195,V2527E-A5,37660,1594,3800
e195,V2527E-A5,37660,1873,4450
e195,V2527E-A5,37660,2152,5090
e195,V2527E-A5,37660,2431,5730
e195,V2527E-A5,37660,2710,6350
e195,V2527E-A5,38510,478,1210
e195,V2527E-A5,38510,757,1870
e195,V2527E-A5,38510,1036,2530
e195,V2527E-A5,38510,1315,3180
e195,V2527E-A5,38510,1594,3840
e195,V2527E-A5,38510,1873,4490
e195,V2527E-A5,38510,2152,5140
e195,V2527E-A5,38510,2431,5780
e195,V2527E-A5,38510,2710,6400
e195,V2527E-A5,39350,478,1220
e195,V2527E-A5,39350,757,1880
e195,V2527E-A5,39350,1036,2550
e195,V2527E-A5,39350,1315,3210
e195,V2527E-A5,39350,1594,3870
e195,V2527E-A5,39350,1873,4530
e195,V2527E-A5,39350,2152,5180
e195,V2527E-A5,39350,2431,5830
e195,V2527E-A5,39350,2710,6450
e195,V2527E-A5,40190,478,1230
e195,V2527E-A5,40190,757,1900
e195,V2527E-A5,40190,1036,2570
e195,V2527E-A5,40190,1315,3240
e195,V2527E-A5,40190,1594,3900
e195,V2527E-A5,40190,1873,4570
e195,V2527E-A5,40190,2152,5220
e195,V2527E-A5,40190,2431,5870
e195,V2527E-A5,40190,2710,6500
e195,V2527E-A5,41030,478,1240
e195,V2527E-A5,41030,757,1920
e195,V2527E-A5,41030,1036,2590
e195,V2527E-A5,41030,1315,3270
e195,V2527E-A5,41030,1594,3940
e195,V2527E-A5,41030,1873,4610
e195,V2527E-A5,41030,2152,5270
e195,V2527E-A5,41030,2431,5920
e195,V2527E-A5,41030,2710,6550
e195,V2527E-A5,41870,478,1250
e195,V2527E-A5,41870,757,1930
e195,V2527E-A5,41870,1036,2620
e195,V2527E-A5,41870,1315,3300
e195,V2527E-A5,41870,1594,3970
e195,V2527E-A5,41870,1873,4640
e195,V2527E-A5,41870,2152,5310
e195,V2527E-A5,41870,2431,5970
e195,V2527E-A5,41870,2710,6610
e195,V2527E-A5,42710,478,1250
e195,V2527E-A5,42710,757,1950
e195,V2527E-A5,42710,1036,2640
e195,V2527E-A5,42710,1315,3320
e195,V2527E-A5,42710,1594,4010
e195,V2527E-A5,42710,1873,4680
e195,V2527E-A5,42710,2152,5350
e195,V2527E-A5,42710,2431,6020
e195,V2527E-A5,42710,2710,6660
e195,V2527E-A5,43550,478,1260
e195,V2527E-A5,43550,757,1970
e195,V2527E-A5,43550,1036,2660
e195,V2527E-A5,43550,1315,3350
e195,V2527E-A5,43550,1594,4040
e195,V2527E-A5,43550,1873,4720
e195,V2527E-A5,43550,2152,5400
e195,V2527E-A5,43550,2431,6070
e195,V2527E-A5,43550,2710,6720
e195,V2527E-A5,44390,478,1270
e195,V2527E-A5,44390,757,1980
e195,V2527E-A5,44390,1036,2680
e195,V2527E-A5,44390,1315,3380
e195,V2527E-A5,44390,1594,4070
e195,V2527E-A5,44390,1873,4760
e195,V2527E-A5,44390,2152,5440
e195,V2527E-A5,44390,2431,6120
e195,V2527E-A5,44390,2710,6780
e195,V2527E-A5,45230,1036,2700
e195,V2527E-A5,45230,1315,3410
e195,V2527E-A5,45230,1594,4110
e195,V2527E-A5,45230,1873,4800
e195,V2527E-A5,45230,2152,5490
e195,V2527E-A5,45230,2431,6170
e195,V2527E-A5,45230,2710,6840
e195,V2527E-A5,46080,757,2000
e195,V2527E-A5,46080,1036,2720
e195,V2527E-A5,46080,1315,3430
e195,V2527E-A5,46080,1594,4140
e195,V2527E-A5,46080,1873,4840
e195,V2527E-A5,46080,2152,5530
e195,V2527E-A5,46080,2431,6220
e195,V2527E-A5,46080,2710,6890
e195,V2527E-A5,46920,757,2020
e195,V2527E-A5,46920,1036,2740
e195,V2527E-A5,46920,1315,3450
e195,V2527E-A5,46920,1594,4170
e195,V2527E-A5,46920,1873,4880
e195,V2527E-A5,46920,2152,5580
e195,V2527E-A5,46920,2431,6270
e195,V2527E-A5,46920,2710,6950
e195,V2527E-A5,47760,1315,3480
e195,V2527E-A5,47760,1594,4200
e195,V2527E-A5,47760,1873,4910
e195,V2527E-A5,47760,2152,5620
e195,V2527E-A5,47760,2431,6320
e195,V2527E-A5,47760,2710,7000
e195,V2527E-A5,48600,1594,4220
e195,V2527E-A5,48600,1873,4940
e195,V2527E-A5,48600,2152,5650
e195,V2527E-A5,48600,2431,6340
e195,V2527E-A5,48600,2710,7050
e195,V2527E-A5,49440,1873,4980
e195,V2527E-A5,49440,2152,5690
e195,V2527E-A5,49440,2431,6380
e195,V2527E-A5,49440,2710,7080
e195,V2527E-A5,50280,2152,5720
