ac,eng,mass,distance,fuel,time
b763,CFM56-5B5,123510,2276,13070,244
b763,CFM56-5B5,123510,3314,18890,351
b763,CFM56-5B5,123510,4352,24550,461
b763,CFM56-5B5,123510,5391,30440,479
b763,CFM56-5B5,126090,2276,13230,242
b763,CFM56-5B5,126090,3314,19110,349
b763,CFM56-5B5,126090,4352,24830,458
b763,CFM56-5B5,126090,5391,30170,482
b763,CFM56-5B5,128680,2276,13390,240
b763,CFM56-5B5,128680,3314,19330,346
b763,CFM56-5B5,128680,4352,25120,454
b763,CFM56-5B5,128680,5391,30760,564
b763,CFM56-5B5,131260,2276,13550,238
b763,CFM56-5B5,131260,3314,19560,343
b763,CFM56-5B5,131260,4352,25410,450
b763,CFM56-5B5,131260,5391,31110,560
b763,CFM56-5B5,131260,6429,37230,576
b763,CFM56-5B5,131260,7467,42660,668
b763,CFM56-5B5,133850,2276,13710,237
b763,CFM56-5B5,133850,3314,19800,341
b763,CFM56-5B5,133850,4352,25700,447
b763,CFM56-5B5,133850,5391,31470,555
b763,CFM56-5B5,133850,7467,43110,654
b763,CFM56-5B5,136430,2276,13880,235
b763,CFM56-5B5,136430,3314,20030,338
b763,CFM56-5B5,136430,4352,26010,444
b763,CFM56-5B5,136430,6429,37480,663
b763,CFM56-5B5,136430,7467,44590,662
b763,CFM56-5B5,139020,2276,14050,233
b763,CFM56-5B5,139020,3314,20270,335
b763,CFM56-5B5,139020,4352,26310,440
b763,CFM56-5B5,139020,5391,32200,547
b763,CFM56-5B5,139020,6429,37900,658
b763,CFM56-5B5,141600,2276,14230,232
b763,CFM56-5B5,141600,3314,20520,333
b763,CFM56-5B5,141600,4352,26630,437
b763,CFM56-5B5,141600,5391,32570,543
b763,CFM56-5B5,141600,6429,38340,653
b763,CFM56-5B5,144190,2276,14410,230
b763,CFM56-5B5,144190,3314,20780,331
b763,CFM56-5B5,144190,4352,26950,434
b763,CFM56-5B5,144190,5391,32960,539
b763,CFM56-5B5,144190,6429,38780,648
b763,CFM56-5B5,144190,8505,51920,805
b763,CFM56-5B5,146770,2276,14600,228
b763,CFM56-5B5,146770,3314,21040,328
b763,CFM56-5B5,146770,4352,27280,431
b763,CFM56-5B5,146770,5391,33350,536
b763,CFM56-5B5,146770,6429,39240,644
b763,CFM56-5B5,146770,7467,44980,753
b763,CFM56-5B5,146770,9544,57020,877
b763,CFM56-5B5,149360,2276,14800,227
b763,CFM56-5B5,149360,3314,21310,326
b763,CFM56-5B5,149360,4352,27620,428
b763,CFM56-5B5,149360,5391,33760,532
b763,CFM56-5B5,149360,6429,39700,639
b763,CFM56-5B5,149360,7467,45500,748
b763,CFM56-5B5,149360,9544,57580,838
b763,CFM56-5B5,151940,3314,21590,324
b763,CFM56-5B5,151940,4352,27970,425
b763,CFM56-5B5,151940,5391,34170,528
b763,CFM56-5B5,151940,6429,40180,635
b763,CFM56-5B5,151940,7467,46030,743
b763,CFM56-5B5,151940,8505,51940,802
b763,CFM56-5B5,151940,9544,58590,843
b763,CFM56-5B5,154530,3314,21880,322
b763,CFM56-5B5,154530,4352,28340,422
b763,CFM56-5B5,154530,5391,34610,525
b763,CFM56-5B5,154530,6429,40670,630
b763,CFM56-5B5,154530,7467,46580,738
b763,CFM56-5B5,157110,3314,22190,319
b763,CFM56-5B5,157110,4352,28720,419
b763,CFM56-5B5,157110,5391,35050,521
b763,CFM56-5B5,157110,6429,45290,594
b763,CFM56-5B5,157110,7467,46960,683
b763,CFM56-5B5,157110,8505,53820,838
b763,CFM56-5B5,157110,9544,61370,874
b763,CFM56-5B6,108000,2276,12710,197
b763,CFM56-5B6,110580,2276,12890,198
b763,CFM56-5B6,110580,3314,18300,283
b763,CFM56-5B6,113170,2276,13080,200
b763,CFM56-5B6,113170,3314,18620,284
b763,CFM56-5B6,115750,2276,13350,204
b763,CFM56-5B6,115750,3314,18900,284
b763,CFM56-5B6,115750,4352,24350,370
b763,CFM56-5B6,118340,2276,13450,208
b763,CFM56-5B6,118340,3314,19240,285
b763,CFM56-5B6,118340,4352,24740,370
b763,CFM56-5B6,120920,2276,13620,208
b763,CFM56-5B6,120920,3314,19560,285
b763,CFM56-5B6,120920,4352,25200,371
b763,CFM56-5B6,120920,5391,31120,459
b763,CFM56-5B6,123510,2276,13780,208
b763,CFM56-5B6,123510,3314,19940,287
b763,CFM56-5B6,123510,4352,25600,371
b763,CFM56-5B6,123510,5391,31660,459
b763,CFM56-5B6,126090,2276,13960,216
b763,CFM56-5B6,126090,3314,20270,289
b763,CFM56-5B6,126090,4352,26120,371
b763,CFM56-5B6,126090,5391,32220,458
b763,CFM56-5B6,128680,2276,14120,216
b763,CFM56-5B6,128680,3314,20530,289
b763,CFM56-5B6,128680,4352,26600,371
b763,CFM56-5B6,128680,5391,32790,458
b763,CFM56-5B6,128680,6429,38520,546
b763,CFM56-5B6,131260,2276,14290,215
b763,CFM56-5B6,131260,3314,20610,292
b763,CFM56-5B6,131260,4352,27100,371
b763,CFM56-5B6,131260,5391,33390,458
b763,CFM56-5B6,131260,6429,39000,546
b763,CFM56-5B6,133850,2276,14450,214
b763,CFM56-5B6,133850,3314,20740,295
b763,CFM56-5B6,133850,4352,27630,372
b763,CFM56-5B6,133850,5391,33880,458
b763,CFM56-5B6,133850,6429,39610,546
b763,CFM56-5B6,136430,2276,14630,213
b763,CFM56-5B6,136430,3314,20990,297
b763,CFM56-5B6,136430,4352,27620,374
b763,CFM56-5B6,136430,5391,34280,458
b763,CFM56-5B6,136430,6429,40240,546
b763,CFM56-5B6,139020,2276,14890,230
b763,CFM56-5B6,139020,3314,21240,292
b763,CFM56-5B6,139020,4352,28580,371
b763,CFM56-5B6,139020,5391,34820,458
b763,CFM56-5B6,139020,6429,40900,545
b763,CFM56-5B6,139020,7467,46580,633
b763,CFM56-5B6,141600,2276,15070,228
b763,CFM56-5B6,141600,3314,21500,291
b763,CFM56-5B6,141600,4352,28190,374
b763,CFM56-5B6,141600,5391,35450,457
b763,CFM56-5B6,141600,6429,41550,545
b763,CFM56-5B6,141600,7467,47390,633
b763,CFM56-5B6,144190,2276,15250,226
b763,CFM56-5B6,144190,3314,21770,295
b763,CFM56-5B6,144190,4352,28140,380
b763,CFM56-5B6,144190,5391,36100,456
b763,CFM56-5B6,144190,6429,42040,545
b763,CFM56-5B6,144190,7467,48000,633
b763,CFM56-5B6,144190,8505,53080,721
b763,CFM56-5B6,146770,2276,15440,225
b763,CFM56-5B6,146770,3314,22040,294
b763,CFM56-5B6,146770,4352,28940,373
b763,CFM56-5B6,146770,5391,37610,458
b763,CFM56-5B6,146770,6429,42660,544
b763,CFM56-5B6,146770,7467,48830,632
b763,CFM56-5B6,146770,8505,53180,724
b763,CFM56-5B6,149360,2276,15640,223
b763,CFM56-5B6,149360,3314,22480,321
b763,CFM56-5B6,149360,4352,29250,373
b763,CFM56-5B6,149360,5391,37150,456
b763,CFM56-5B6,149360,6429,43430,544
b763,CFM56-5B6,149360,7467,49390,632
b763,CFM56-5B6,149360,8505,53910,723
b763,CFM56-5B6,149360,9544,59580,810
b763,CFM56-5B6,151940,3314,22770,319
b763,CFM56-5B6,151940,4352,29190,378
b763,CFM56-5B6,151940,5391,37380,456
b763,CFM56-5B6,151940,6429,44150,544
b763,CFM56-5B6,151940,7467,50370,632
b763,CFM56-5B6,151940,8505,54670,723
b763,CFM56-5B6,151940,9544,60390,810
b763,CFM56-5B6,154530,3314,23060,317
b763,CFM56-5B6,154530,4352,29560,378
b763,CFM56-5B6,154530,5391,36680,459
b763,CFM56-5B6,154530,6429,44710,544
b763,CFM56-5B6,154530,7467,51450,631
b763,CFM56-5B6,154530,9544,61430,810
b763,CFM56-5B6,157110,3314,23370,315
b763,CFM56-5B6,157110,4352,29950,377
b763,CFM56-5B6,157110,5391,38800,456
b763,CFM56-5B6,157110,6429,45650,543
b763,CFM56-5B6,157110,7467,52570,631
b763,CFM56-5B6,157110,8505,56850,732
b763,V2500-A1,108000,1238,7180,109
b763,V2500-A1,108000,2276,12860,194
b763,V2500-A1,110580,2276,13040,193
b763,V2500-A1,110580,3314,18530,278
b763,V2500-A1,113170,1238,7370,110
b763,V2500-A1,113170,2276,13220,193
b763,V2500-A1,113170,3314,18800,278
b763,V2500-A1,115750,1238,7460,111
b763,V2500-A1,115750,2276,13410,193
b763,V2500-A1,115750,3314,19060,277
b763,V2500-A1,115750,4352,24580,363
b763,V2500-A1,118340,2276,13620,194
b763,V2500-A1,118340,3314,19330,277
b763,V2500-A1,118340,4352,24960,363
b763,V2500-A1,120920,2276,13780,194
b763,V2500-A1,120920,3314,19640,277
b763,V2500-A1,120920,4352,25380,362
b763,V2500-A1,120920,5391,31250,450
b763,V2500-A1,123510,2276,13970,194
b763,V2500-A1,123510,3314,19970,278
b763,V2500-A1,123510,4352,25840,363
b763,V2500-A1,123510,5391,31800,450
b763,V2500-A1,126090,2276,14150,195
b763,V2500-A1,126090,3314,20290,278
b763,V2500-A1,126090,4352,26260,363
b763,V2500-A1,126090,5391,32350,450
b763,V2500-A1,128680,2276,14330,197
b763,V2500-A1,128680,3314,20610,278
b763,V2500-A1,128680,4352,26740,363
b763,V2500-A1,128680,5391,32870,449
